Time,Susceptible,Infected,Recovered,Phase,S_ratio,I_ratio,R_ratio
34.9,104083001.2,104709.1,20812289.7,hammer,0.832664,0.000838,0.166498
35.0,104081755.6,104458.8,20813785.6,hammer,0.832654,0.000836,0.166510
35.1,104080513.1,104209.1,20815277.8,hammer,0.832644,0.000834,0.166522
35.2,104079273.5,103959.9,20816766.5,hammer,0.832634,0.000832,0.166534
35.3,104078037.0,103711.4,20818251.7,hammer,0.832624,0.000830,0.166546
35.4,104076803.3,103463.4,20819733.3,hammer,0.832614,0.000828,0.166558
35.5,104075572.7,103216.0,20821211.3,hammer,0.832605,0.000826,0.166570
35.6,104074345.0,102969.2,20822685.8,hammer,0.832595,0.000824,0.166581
35.7,104073120.3,102722.9,20824156.8,hammer,0.832585,0.000822,0.166593
35.8,104071898.5,102477.2,20825624.3,hammer,0.832575,0.000820,0.166605
35.9,104070679.6,102232.1,20827088.2,hammer,0.832565,0.000818,0.166617
36.0,104069463.7,101987.6,20828548.7,hammer,0.832556,0.000816,0.166628
36.1,104068250.7,101743.6,20830005.7,hammer,0.832546,0.000814,0.166640
36.2,104067040.6,101500.2,20831459.1,hammer,0.832536,0.000812,0.166652
36.3,104065833.4,101257.4,20832909.1,hammer,0.832527,0.000810,0.166663
36.4,104064629.2,101015.2,20834355.7,hammer,0.832517,0.000808,0.166675
36.5,104063427.8,100773.5,20835798.8,hammer,0.832507,0.000806,0.166686
36.6,104062229.3,100532.3,20837238.4,hammer,0.832498,0.000804,0.166698
36.7,104061033.7,100291.8,20838674.5,hammer,0.832488,0.000802,0.166709
36.8,104059840.9,100051.8,20840107.3,hammer,0.832479,0.000800,0.166721
36.9,104058651.1,99812.3,20841536.6,hammer,0.832469,0.000798,0.166732
37.0,104057464.1,99573.5,20842962.5,hammer,0.832460,0.000797,0.166744
37.1,104056279.9,99335.1,20844385.0,hammer,0.832450,0.000795,0.166755
37.2,104055098.6,99097.4,20845804.0,hammer,0.832441,0.000793,0.166766
37.3,104053920.1,98860.2,20847219.7,hammer,0.832431,0.000791,0.166778
37.4,104052744.5,98623.5,20848632.0,hammer,0.832422,0.000789,0.166789
37.5,104051571.7,98387.4,20850040.9,hammer,0.832413,0.000787,0.166800
37.6,104050401.7,98151.9,20851446.4,hammer,0.832403,0.000785,0.166812
37.7,104049234.5,97916.9,20852848.6,hammer,0.832394,0.000783,0.166823
37.8,104048070.2,97682.4,20854247.4,hammer,0.832385,0.000781,0.166834
37.9,104046908.6,97448.5,20855642.9,hammer,0.832375,0.000780,0.166845
38.0,104045749.8,97215.2,20857035.0,hammer,0.832366,0.000778,0.166856
38.1,104044593.9,96982.3,20858423.8,hammer,0.832357,0.000776,0.166867
38.2,104043440.7,96750.1,20859809.2,hammer,0.832348,0.000774,0.166878
38.3,104042290.2,96518.4,20861191.4,hammer,0.832338,0.000772,0.166890
38.4,104041142.6,96287.2,20862570.2,hammer,0.832329,0.000770,0.166901
38.5,104039997.7,96056.6,20863945.7,hammer,0.832320,0.000768,0.166912
38.6,104038855.6,95826.5,20865318.0,hammer,0.832311,0.000767,0.166923
38.7,104037716.2,95596.9,20866686.9,hammer,0.832302,0.000765,0.166933
38.8,104036579.5,95367.9,20868052.6,hammer,0.832293,0.000763,0.166944
38.9,104035445.6,95139.4,20869415.0,hammer,0.832284,0.000761,0.166955
39.0,104034314.4,94911.4,20870774.1,hammer,0.832275,0.000759,0.166966
39.1,104033186.0,94684.0,20872130.0,hammer,0.832265,0.000757,0.166977
39.2,104032060.2,94457.1,20873482.6,hammer,0.832256,0.000756,0.166988
39.3,104030937.2,94230.8,20874832.0,hammer,0.832247,0.000754,0.166999
39.4,104029816.9,94005.0,20876178.2,hammer,0.832239,0.000752,0.167009
39.5,104028699.2,93779.7,20877521.1,hammer,0.832230,0.000750,0.167020
39.6,104027584.3,93554.9,20878860.8,hammer,0.832221,0.000748,0.167031
39.7,104026472.0,93330.7,20880197.3,hammer,0.832212,0.000747,0.167042
39.8,104025362.4,93107.0,20881530.6,hammer,0.832203,0.000745,0.167052
39.9,104024255.5,92883.8,20882860.7,hammer,0.832194,0.000743,0.167063
40.0,104023151.3,92661.1,20884187.6,hammer,0.832185,0.000741,0.167074
40.1,104022049.7,92439.0,20885511.3,hammer,0.832176,0.000740,0.167084
40.2,104020950.7,92217.4,20886831.9,hammer,0.832168,0.000738,0.167095
40.3,104019854.5,91996.3,20888149.3,hammer,0.832159,0.000736,0.167105
40.4,104018760.8,91775.7,20889463.5,hammer,0.832150,0.000734,0.167116
40.5,104017669.8,91555.6,20890774.6,hammer,0.832141,0.000732,0.167126
40.6,104016581.4,91336.1,20892082.5,hammer,0.832133,0.000731,0.167137
40.7,104015495.6,91117.0,20893387.3,hammer,0.832124,0.000729,0.167147
40.8,104014412.5,90898.5,20894689.0,hammer,0.832115,0.000727,0.167158
40.9,104013331.9,90680.5,20895987.5,hammer,0.832107,0.000725,0.167168
41.0,104012254.0,90463.0,20897283.0,hammer,0.832098,0.000724,0.167178
41.1,104011178.7,90246.0,20898575.3,hammer,0.832089,0.000722,0.167189
41.2,104010105.9,90029.6,20899864.5,hammer,0.832081,0.000720,0.167199
41.3,104009035.7,89813.6,20901150.7,hammer,0.832072,0.000719,0.167209
41.4,104007968.2,89598.1,20902433.7,hammer,0.832064,0.000717,0.167219
41.5,104006903.1,89383.2,20903713.7,hammer,0.832055,0.000715,0.167230
41.6,104005840.7,89168.7,20904990.6,hammer,0.832047,0.000713,0.167240
41.7,104004780.8,88954.8,20906264.4,hammer,0.832038,0.000712,0.167250
41.8,104003723.4,88741.3,20907535.2,hammer,0.832030,0.000710,0.167260
41.9,104002668.7,88528.4,20908802.9,hammer,0.832021,0.000708,0.167270
42.0,104001616.4,88316.0,20910067.6,hammer,0.832013,0.000707,0.167281
42.1,104000566.7,88104.0,20911329.3,hammer,0.832005,0.000705,0.167291
42.2,103999519.5,87892.6,20912587.9,hammer,0.831996,0.000703,0.167301
42.3,103998474.9,87681.6,20913843.5,hammer,0.831988,0.000701,0.167311
42.4,103997432.7,87471.2,20915096.1,hammer,0.831979,0.000700,0.167321
42.5,103996393.1,87261.2,20916345.7,hammer,0.831971,0.000698,0.167331
42.6,103995356.0,87051.8,20917592.3,hammer,0.831963,0.000696,0.167341
42.7,103994321.3,86842.8,20918835.9,hammer,0.831955,0.000695,0.167351
42.8,103993289.2,86634.3,20920076.5,hammer,0.831946,0.000693,0.167361
42.9,103992259.6,86426.3,20921314.1,hammer,0.831938,0.000691,0.167371
43.0,103991232.4,86218.8,20922548.8,hammer,0.831930,0.000690,0.167380
43.1,103990207.7,86011.8,20923780.5,hammer,0.831922,0.000688,0.167390
43.2,103989185.5,85805.3,20925009.2,hammer,0.831913,0.000686,0.167400
43.3,103988165.7,85599.2,20926235.0,hammer,0.831905,0.000685,0.167410
43.4,103987148.5,85393.7,20927457.9,hammer,0.831897,0.000683,0.167420
43.5,103986133.6,85188.6,20928677.8,hammer,0.831889,0.000682,0.167429
43.6,103985121.2,84984.0,20929894.7,hammer,0.831881,0.000680,0.167439
43.7,103984111.3,84779.9,20931108.8,hammer,0.831873,0.000678,0.167449
43.8,103983103.8,84576.3,20932319.9,hammer,0.831865,0.000677,0.167459
43.9,103982098.7,84373.2,20933528.2,hammer,0.831857,0.000675,0.167468
44.0,103981096.0,84170.5,20934733.5,hammer,0.831849,0.000673,0.167478
44.1,103980095.8,83968.3,20935935.9,hammer,0.831841,0.000672,0.167487
44.2,103979097.9,83766.6,20937135.5,hammer,0.831833,0.000670,0.167497
44.3,103978102.5,83565.3,20938332.1,hammer,0.831825,0.000669,0.167507
44.4,103977109.5,83364.6,20939525.9,hammer,0.831817,0.000667,0.167516
44.5,103976118.9,83164.3,20940716.9,hammer,0.831809,0.000665,0.167526
44.6,103975130.6,82964.5,20941904.9,hammer,0.831801,0.000664,0.167535
44.7,103974144.8,82765.1,20943090.1,hammer,0.831793,0.000662,0.167545
44.8,103973161.3,82566.2,20944272.5,hammer,0.831785,0.000661,0.167554
44.9,103972180.2,82367.8,20945452.0,hammer,0.831777,0.000659,0.167564
45.0,103971201.4,82169.9,20946628.7,hammer,0.831770,0.000657,0.167573
45.1,103970225.1,81972.4,20947802.5,hammer,0.831762,0.000656,0.167582
45.2,103969251.1,81775.4,20948973.6,hammer,0.831754,0.000654,0.167592
45.3,103968279.4,81578.8,20950141.8,hammer,0.831746,0.000653,0.167601
45.4,103967310.1,81382.7,20951307.2,hammer,0.831738,0.000651,0.167610
45.5,103966343.1,81187.1,20952469.8,hammer,0.831731,0.000649,0.167620
45.6,103965378.4,80992.0,20953629.6,hammer,0.831723,0.000648,0.167629
45.7,103964416.1,80797.3,20954786.6,hammer,0.831715,0.000646,0.167638
45.8,103963456.1,80603.0,20955940.9,hammer,0.831708,0.000645,0.167648
45.9,103962498.4,80409.2,20957092.4,hammer,0.831700,0.000643,0.167657
46.0,103961543.0,80215.9,20958241.1,hammer,0.831692,0.000642,0.167666
46.1,103960590.0,80023.0,20959387.0,hammer,0.831685,0.000640,0.167675
46.2,103959639.2,79830.6,20960530.2,hammer,0.831677,0.000639,0.167684
46.3,103958690.7,79638.7,20961670.6,hammer,0.831670,0.000637,0.167693
46.4,103957744.5,79447.2,20962808.3,hammer,0.831662,0.000636,0.167702
46.5,103956800.6,79256.1,20963943.3,hammer,0.831654,0.000634,0.167712
46.6,103955859.0,79065.5,20965075.5,hammer,0.831647,0.000633,0.167721
46.7,103954919.6,78875.3,20966205.0,hammer,0.831639,0.000631,0.167730
46.8,103953982.6,78685.6,20967331.8,hammer,0.831632,0.000629,0.167739
46.9,103953047.7,78496.4,20968455.9,hammer,0.831624,0.000628,0.167748
47.0,103952115.2,78307.6,20969577.3,hammer,0.831617,0.000626,0.167757
47.1,103951184.9,78119.2,20970695.9,hammer,0.831609,0.000625,0.167766
47.2,103950256.8,77931.3,20971811.9,hammer,0.831602,0.000623,0.167774
47.3,103949331.0,77743.8,20972925.2,hammer,0.831595,0.000622,0.167783
47.4,103948407.4,77556.8,20974035.9,hammer,0.831587,0.000620,0.167792
47.5,103947486.0,77370.2,20975143.8,hammer,0.831580,0.000619,0.167801
47.6,103946566.9,77184.0,20976249.1,hammer,0.831573,0.000617,0.167810
47.7,103945650.0,76998.3,20977351.7,hammer,0.831565,0.000616,0.167819
47.8,103944735.3,76813.0,20978451.7,hammer,0.831558,0.000615,0.167828
47.9,103943822.8,76628.2,20979549.0,hammer,0.831551,0.000613,0.167836
48.0,103942912.5,76443.8,20980643.7,hammer,0.831543,0.000612,0.167845
48.1,103942004.4,76259.8,20981735.8,hammer,0.831536,0.000610,0.167854
48.2,103941098.5,76076.3,20982825.2,hammer,0.831529,0.000609,0.167863
48.3,103940194.8,75893.2,20983912.0,hammer,0.831522,0.000607,0.167871
48.4,103939293.3,75710.5,20984996.2,hammer,0.831514,0.000606,0.167880
48.5,103938393.9,75528.3,20986077.8,hammer,0.831507,0.000604,0.167889
48.6,103937496.8,75346.5,20987156.7,hammer,0.831500,0.000603,0.167897
48.7,103936601.8,75165.1,20988233.1,hammer,0.831493,0.000601,0.167906
48.8,103935708.9,74984.2,20989306.9,hammer,0.831486,0.000600,0.167914
48.9,103934818.2,74803.7,20990378.1,hammer,0.831479,0.000598,0.167923
49.0,103933929.7,74623.6,20991446.7,hammer,0.831471,0.000597,0.167932
49.1,103933043.3,74443.9,20992512.8,hammer,0.831464,0.000596,0.167940
49.2,103932159.0,74264.7,20993576.3,hammer,0.831457,0.000594,0.167949
49.3,103931276.9,74085.9,20994637.2,hammer,0.831450,0.000593,0.167957
49.4,103930396.9,73907.5,20995695.5,hammer,0.831443,0.000591,0.167966
49.5,103929519.1,73729.5,20996751.4,hammer,0.831436,0.000590,0.167974
49.6,103928643.4,73552.0,20997804.6,hammer,0.831429,0.000588,0.167982
49.7,103927769.7,73374.9,20998855.4,hammer,0.831422,0.000587,0.167991
49.8,103926898.2,73198.2,20999903.6,hammer,0.831415,0.000586,0.167999
49.9,103926028.8,73021.9,21000949.3,hammer,0.831408,0.000584,0.168008
50.0,103925161.5,72846.0,21001992.5,hammer,0.831401,0.000583,0.168016
50.1,103924296.3,72670.6,21003033.1,hammer,0.831394,0.000581,0.168024
50.2,103923433.2,72495.5,21004071.3,hammer,0.831387,0.000580,0.168033
50.3,103922572.2,72320.9,21005106.9,hammer,0.831381,0.000579,0.168041
50.4,103921713.3,72146.7,21006140.1,hammer,0.831374,0.000577,0.168049
50.5,103920856.4,71972.9,21007170.7,hammer,0.831367,0.000576,0.168057
50.6,103920001.6,71799.5,21008198.9,hammer,0.831360,0.000574,0.168066
50.7,103919148.9,71626.5,21009224.6,hammer,0.831353,0.000573,0.168074
50.8,103918298.2,71454.0,21010247.9,hammer,0.831346,0.000572,0.168082
50.9,103917449.6,71281.8,21011268.6,hammer,0.831340,0.000570,0.168090
51.0,103916603.0,71110.1,21012286.9,hammer,0.831333,0.000569,0.168098
51.1,103915758.5,70938.7,21013302.8,hammer,0.831326,0.000568,0.168106
51.2,103914916.0,70767.8,21014316.2,hammer,0.831319,0.000566,0.168115
51.3,103914075.6,70597.2,21015327.2,hammer,0.831313,0.000565,0.168123
51.4,103913237.2,70427.1,21016335.7,hammer,0.831306,0.000563,0.168131
51.5,103912400.8,70257.4,21017341.8,hammer,0.831299,0.000562,0.168139
51.6,103911566.4,70088.1,21018345.5,hammer,0.831293,0.000561,0.168147
51.7,103910734.1,69919.2,21019346.7,hammer,0.831286,0.000559,0.168155
51.8,103909903.8,69750.6,21020345.6,hammer,0.831279,0.000558,0.168163
51.9,103909075.5,69582.5,21021342.0,hammer,0.831273,0.000557,0.168171
52.0,103908249.2,69414.8,21022336.0,hammer,0.831266,0.000555,0.168179
52.1,103907424.8,69247.5,21023327.7,hammer,0.831259,0.000554,0.168187
52.2,103906602.5,69080.5,21024316.9,hammer,0.831253,0.000553,0.168195
52.3,103905782.2,68914.0,21025303.8,hammer,0.831246,0.000551,0.168202
52.4,103904963.8,68747.9,21026288.3,hammer,0.831240,0.000550,0.168210
52.5,103904147.5,68582.1,21027270.4,hammer,0.831233,0.000549,0.168218
52.6,103903333.1,68416.8,21028250.1,hammer,0.831227,0.000547,0.168226
52.7,103902520.6,68251.8,21029227.5,hammer,0.831220,0.000546,0.168234
52.8,103901710.2,68087.3,21030202.5,hammer,0.831214,0.000545,0.168242
52.9,103900901.7,67923.1,21031175.2,hammer,0.831207,0.000543,0.168249
53.0,103900095.1,67759.3,21032145.6,hammer,0.831201,0.000542,0.168257
53.1,103899290.5,67595.9,21033113.5,hammer,0.831194,0.000541,0.168265
53.2,103898487.9,67432.9,21034079.2,hammer,0.831188,0.000539,0.168273
53.3,103897687.2,67270.3,21035042.5,hammer,0.831181,0.000538,0.168280
53.4,103896888.4,67108.1,21036003.5,hammer,0.831175,0.000537,0.168288
53.5,103896091.6,66946.2,21036962.2,hammer,0.831169,0.000536,0.168296
53.6,103895296.7,66784.7,21037918.6,hammer,0.831162,0.000534,0.168303
53.7,103894503.7,66623.7,21038872.7,hammer,0.831156,0.000533,0.168311
53.8,103893712.6,66463.0,21039824.4,hammer,0.831150,0.000532,0.168319
53.9,103892923.5,66302.6,21040773.9,hammer,0.831143,0.000530,0.168326
54.0,103892136.2,66142.7,21041721.1,hammer,0.831137,0.000529,0.168334
54.1,103891350.9,65983.1,21042666.0,hammer,0.831131,0.000528,0.168341
54.2,103890567.5,65824.0,21043608.6,hammer,0.831125,0.000527,0.168349
54.3,103889785.9,65665.2,21044548.9,hammer,0.831118,0.000525,0.168356
54.4,103889006.3,65506.7,21045487.0,hammer,0.831112,0.000524,0.168364
54.5,103888228.5,65348.7,21046422.8,hammer,0.831106,0.000523,0.168371
54.6,103887452.6,65191.0,21047356.4,hammer,0.831100,0.000522,0.168379
54.7,103886678.6,65033.7,21048287.7,hammer,0.831093,0.000520,0.168386
54.8,103885906.5,64876.8,21049216.7,hammer,0.831087,0.000519,0.168394
54.9,103885136.2,64720.3,21050143.5,hammer,0.831081,0.000518,0.168401
55.0,103884367.8,64564.1,21051068.1,hammer,0.831075,0.000517,0.168409
55.1,103883601.3,64408.3,21051990.4,hammer,0.831069,0.000515,0.168416
55.2,103882836.6,64252.8,21052910.5,hammer,0.831063,0.000514,0.168423
55.3,103882073.8,64097.8,21053828.4,hammer,0.831057,0.000513,0.168431
55.4,103881312.8,63943.1,21054744.1,hammer,0.831051,0.000512,0.168438
55.5,103880553.7,63788.7,21055657.6,hammer,0.831044,0.000510,0.168445
55.6,103879796.4,63634.8,21056568.9,hammer,0.831038,0.000509,0.168453
55.7,103879040.9,63481.2,21057477.9,hammer,0.831032,0.000508,0.168460
55.8,103878287.3,63327.9,21058384.8,hammer,0.831026,0.000507,0.168467
55.9,103877535.4,63175.1,21059289.5,hammer,0.831020,0.000505,0.168474
56.0,103876785.4,63022.6,21060192.0,hammer,0.831014,0.000504,0.168482
56.1,103876037.3,62870.4,21061092.3,hammer,0.831008,0.000503,0.168489
56.2,103875290.9,62718.6,21061990.5,hammer,0.831002,0.000502,0.168496
56.3,103874546.3,62567.2,21062886.4,hammer,0.830996,0.000501,0.168503
56.4,103873803.6,62416.2,21063780.3,hammer,0.830990,0.000499,0.168510
56.5,103873062.6,62265.5,21064671.9,hammer,0.830985,0.000498,0.168517
56.6,103872323.4,62115.1,21065561.4,hammer,0.830979,0.000497,0.168524
56.7,103871586.1,61965.1,21066448.8,hammer,0.830973,0.000496,0.168532
56.8,103870850.5,61815.5,21067334.0,hammer,0.830967,0.000495,0.168539
56.9,103870116.7,61666.3,21068217.1,hammer,0.830961,0.000493,0.168546
57.0,103869384.6,61517.3,21069098.0,hammer,0.830955,0.000492,0.168553
57.1,103868654.4,61368.8,21069976.8,hammer,0.830949,0.000491,0.168560
57.2,103867925.9,61220.6,21070853.5,hammer,0.830943,0.000490,0.168567
57.3,103867199.2,61072.7,21071728.1,hammer,0.830938,0.000489,0.168574
57.4,103866474.2,60925.2,21072600.6,hammer,0.830932,0.000487,0.168581
57.5,103865751.0,60778.1,21073470.9,hammer,0.830926,0.000486,0.168588
57.6,103865029.5,60631.3,21074339.2,hammer,0.830920,0.000485,0.168595
57.7,103864309.8,60484.8,21075205.4,hammer,0.830914,0.000484,0.168602
57.8,103863591.9,60338.7,21076069.4,hammer,0.830909,0.000483,0.168609
57.9,103862875.6,60193.0,21076931.4,hammer,0.830903,0.000482,0.168615
58.0,103862161.1,60047.6,21077791.3,hammer,0.830897,0.000480,0.168622
58.1,103861448.4,59902.5,21078649.1,hammer,0.830892,0.000479,0.168629
58.2,103860737.3,59757.8,21079504.9,hammer,0.830886,0.000478,0.168636
58.3,103860028.0,59613.4,21080358.6,hammer,0.830880,0.000477,0.168643
58.4,103859320.4,59469.4,21081210.2,hammer,0.830875,0.000476,0.168650
58.5,103858614.6,59325.7,21082059.7,hammer,0.830869,0.000475,0.168656
58.6,103857910.4,59182.4,21082907.2,hammer,0.830863,0.000473,0.168663
58.7,103857207.9,59039.4,21083752.7,hammer,0.830858,0.000472,0.168670
58.8,103856507.2,58896.7,21084596.1,hammer,0.830852,0.000471,0.168677
58.9,103855808.1,58754.4,21085437.5,hammer,0.830846,0.000470,0.168684
59.0,103855110.7,58612.4,21086276.9,hammer,0.830841,0.000469,0.168690
59.1,103854415.1,58470.8,21087114.2,hammer,0.830835,0.000468,0.168697
59.2,103853721.1,58329.5,21087949.5,hammer,0.830830,0.000467,0.168704
59.3,103853028.8,58188.5,21088782.7,hammer,0.830824,0.000466,0.168710
59.4,103852338.1,58047.9,21089614.0,hammer,0.830819,0.000464,0.168717
59.5,103851649.2,57907.6,21090443.3,hammer,0.830813,0.000463,0.168724
59.6,103850961.9,57767.6,21091270.5,hammer,0.830808,0.000462,0.168730
59.7,103850276.2,57628.0,21092095.8,hammer,0.830802,0.000461,0.168737
59.8,103849592.3,57488.7,21092919.0,hammer,0.830797,0.000460,0.168743
59.9,103848910.0,57349.7,21093740.3,hammer,0.830791,0.000459,0.168750
60.0,103848229.3,57211.1,21094559.6,hammer,0.830786,0.000458,0.168756
60.1,103847550.3,57072.8,21095376.9,hammer,0.830780,0.000457,0.168763
60.2,103846873.0,56934.8,21096192.2,hammer,0.830775,0.000455,0.168770
60.3,103846197.3,56797.2,21097005.5,hammer,0.830770,0.000454,0.168776
60.4,103845523.2,56659.9,21097816.9,hammer,0.830764,0.000453,0.168783
60.5,103844850.7,56522.9,21098626.4,hammer,0.830759,0.000452,0.168789
60.6,103844179.9,56386.3,21099433.8,hammer,0.830753,0.000451,0.168795
60.7,103843510.7,56249.9,21100239.3,hammer,0.830748,0.000450,0.168802
60.8,103842843.2,56113.9,21101042.9,hammer,0.830743,0.000449,0.168808
60.9,103842177.2,55978.2,21101844.5,hammer,0.830737,0.000448,0.168815
61.0,103841512.9,55842.9,21102644.2,hammer,0.830732,0.000447,0.168821
61.1,103840850.2,55707.8,21103442.0,hammer,0.830727,0.000446,0.168828
61.2,103840189.1,55573.1,21104237.8,hammer,0.830722,0.000445,0.168834
61.3,103839529.5,55438.7,21105031.7,hammer,0.830716,0.000444,0.168840
61.4,103838871.6,55304.7,21105823.7,hammer,0.830711,0.000442,0.168847
61.5,103838215.3,55170.9,21106613.8,hammer,0.830706,0.000441,0.168853
61.6,103837560.6,55037.5,21107401.9,hammer,0.830700,0.000440,0.168859
61.7,103836907.5,54904.4,21108188.2,hammer,0.830695,0.000439,0.168866
61.8,103836255.9,54771.6,21108972.5,hammer,0.830690,0.000438,0.168872
61.9,103835605.9,54639.1,21109755.0,hammer,0.830685,0.000437,0.168878
62.0,103834957.5,54506.9,21110535.5,hammer,0.830680,0.000436,0.168884
62.1,103834310.7,54375.1,21111314.2,hammer,0.830674,0.000435,0.168891
62.2,103833665.5,54243.6,21112091.0,hammer,0.830669,0.000434,0.168897
62.3,103833021.8,54112.4,21112865.9,hammer,0.830664,0.000433,0.168903
62.4,103832379.6,53981.5,21113638.9,hammer,0.830659,0.000432,0.168909
62.5,103831739.1,53850.9,21114410.1,hammer,0.830654,0.000431,0.168915
62.6,103831100.0,53720.6,21115179.4,hammer,0.830649,0.000430,0.168921
62.7,103830462.6,53590.6,21115946.8,hammer,0.830644,0.000429,0.168928
62.8,103829826.6,53461.0,21116712.4,hammer,0.830639,0.000428,0.168934
62.9,103829192.3,53331.6,21117476.1,hammer,0.830634,0.000427,0.168940
63.0,103828559.4,53202.6,21118238.0,hammer,0.830628,0.000426,0.168946
63.1,103827928.1,53073.9,21118998.0,hammer,0.830623,0.000425,0.168952
63.2,103827298.3,52945.4,21119756.2,hammer,0.830618,0.000424,0.168958
63.3,103826670.1,52817.3,21120512.6,hammer,0.830613,0.000423,0.168964
63.4,103826043.4,52689.5,21121267.1,hammer,0.830608,0.000422,0.168970
63.5,103825418.2,52562.0,21122019.8,hammer,0.830603,0.000420,0.168976
63.6,103824794.5,52434.8,21122770.7,hammer,0.830598,0.000419,0.168982
63.7,103824172.3,52307.9,21123519.8,hammer,0.830593,0.000418,0.168988
63.8,103823551.6,52181.3,21124267.0,hammer,0.830588,0.000417,0.168994
