時間	感受性者	感染者	回復者	フェーズ
232.6	124784536.3	4686.7	210777.0	hammer
232.7	124784508.3	4667.9	210823.8	hammer
232.8	124784480.4	4649.1	210870.5	hammer
232.9	124784452.6	4630.4	210917.0	hammer
233.0	124784424.9	4611.8	210963.3	hammer
233.1	124784397.3	4593.3	211009.4	hammer
233.2	124784369.9	4574.8	211055.3	hammer
233.3	124784342.5	4556.4	211101.1	hammer
233.4	124784315.3	4538.1	211146.7	hammer
233.5	124784288.1	4519.8	211192.0	hammer
233.6	124784261.1	4501.7	211237.2	hammer
233.7	124784234.2	4483.6	211282.3	hammer
233.8	124784207.4	4465.5	211327.1	hammer
233.9	124784180.7	4447.6	211371.7	hammer
234.0	124784154.1	4429.7	211416.2	hammer
234.1	124784127.6	4411.9	211460.5	hammer
234.2	124784101.2	4394.1	211504.6	hammer
234.3	124784075.0	4376.5	211548.6	hammer
234.4	124784048.8	4358.9	211592.3	hammer
234.5	124784022.7	4341.3	211635.9	hammer
234.6	124783996.8	4323.9	211679.3	hammer
234.7	124783970.9	4306.5	211722.6	hammer
234.8	124783945.2	4289.2	211765.6	hammer
234.9	124783919.5	4271.9	211808.5	hammer
235.0	124783894.0	4254.8	211851.3	hammer
235.1	124783868.5	4237.7	211893.8	hammer
235.2	124783843.2	4220.6	211936.2	hammer
235.3	124783818.0	4203.7	211978.4	hammer
235.4	124783792.8	4186.8	212020.4	hammer
235.5	124783767.8	4169.9	212062.3	hammer
235.6	124783742.9	4153.2	212104.0	hammer
235.7	124783718.0	4136.5	212145.5	hammer
235.8	124783693.3	4119.8	212186.9	hammer
235.9	124783668.7	4103.3	212228.1	hammer
236.0	124783644.1	4086.8	212269.1	hammer
236.1	124783619.7	4070.3	212310.0	hammer
236.2	124783595.3	4054.0	212350.7	hammer
236.3	124783571.1	4037.7	212391.2	hammer
236.4	124783547.0	4021.4	212431.6	hammer
236.5	124783522.9	4005.3	212471.8	hammer
236.6	124783499.0	3989.2	212511.9	hammer
236.7	124783475.1	3973.1	212551.8	hammer
236.8	124783451.4	3957.1	212591.5	hammer
236.9	124783427.7	3941.2	212631.1	hammer
237.0	124783404.1	3925.4	212670.5	hammer
237.1	124783380.7	3909.6	212709.7	hammer
237.2	124783357.3	3893.9	212748.8	hammer
237.3	124783334.0	3878.2	212787.8	hammer
237.4	124783310.8	3862.6	212826.6	hammer
237.5	124783287.7	3847.1	212865.2	hammer
237.6	124783264.7	3831.6	212903.6	hammer
237.7	124783241.8	3816.2	212942.0	hammer
237.8	124783219.0	3800.9	212980.1	hammer
237.9	124783196.3	3785.6	213018.1	hammer
238.0	124783173.6	3770.4	213056.0	hammer
238.1	124783151.1	3755.2	213093.7	hammer
238.2	124783128.6	3740.1	213131.2	hammer
238.3	124783106.3	3725.1	213168.6	hammer
238.4	124783084.0	3710.1	213205.9	hammer
238.5	124783061.8	3695.2	213243.0	hammer
238.6	124783039.7	3680.3	213280.0	hammer
238.7	124783017.7	3665.5	213316.8	hammer
238.8	124782995.8	3650.8	213353.4	hammer
238.9	124782974.0	3636.1	213389.9	hammer
239.0	124782952.2	3621.5	213426.3	hammer
239.1	124782930.6	3606.9	213462.5	hammer
239.2	124782909.0	3592.4	213498.6	hammer
239.3	124782887.5	3578.0	213534.5	hammer
239.4	124782866.1	3563.6	213570.3	hammer
239.5	124782844.8	3549.3	213605.9	hammer
239.6	124782823.6	3535.0	213641.4	hammer
239.7	124782802.5	3520.8	213676.7	hammer
239.8	124782781.4	3506.6	213712.0	hammer
239.9	124782760.5	3492.5	213747.0	hammer
240.0	124782739.6	3478.5	213781.9	hammer
240.1	124782718.8	3464.5	213816.7	hammer
240.2	124782698.1	3450.6	213851.4	hammer
240.3	124782677.4	3436.7	213885.9	hammer
240.4	124782656.9	3422.9	213920.2	hammer
240.5	124782636.4	3409.1	213954.5	hammer
240.6	124782616.0	3395.4	213988.6	hammer
240.7	124782595.7	3381.8	214022.5	hammer
240.8	124782575.5	3368.2	214056.3	hammer
240.9	124782555.4	3354.6	214090.0	hammer
241.0	124782535.3	3341.1	214123.6	hammer
241.1	124782515.3	3327.7	214157.0	hammer
241.2	124782495.4	3314.3	214190.3	hammer
241.3	124782475.6	3301.0	214223.4	hammer
241.4	124782455.9	3287.7	214256.4	hammer
241.5	124782436.2	3274.5	214289.3	hammer
241.6	124782416.6	3261.3	214322.0	hammer
241.7	124782397.1	3248.2	214354.6	hammer
241.8	124782377.7	3235.1	214387.1	hammer
241.9	124782358.4	3222.1	214419.5	hammer
242.0	124782339.1	3209.2	214451.7	hammer
242.1	124782319.9	3196.3	214483.8	hammer
242.2	124782300.8	3183.4	214515.8	hammer
242.3	124782281.8	3170.6	214547.6	hammer
242.4	124782262.8	3157.9	214579.3	hammer
242.5	124782243.9	3145.2	214610.9	hammer
242.6	124782225.1	3132.5	214642.3	hammer
242.7	124782206.4	3119.9	214673.7	hammer
242.8	124782187.8	3107.4	214704.9	hammer
242.9	124782169.2	3094.9	214735.9	hammer
243.0	124782150.7	3082.5	214766.9	hammer
243.1	124782132.2	3070.1	214797.7	hammer
243.2	124782113.9	3057.7	214828.4	hammer
243.3	124782095.6	3045.4	214859.0	hammer
243.4	124782077.4	3033.2	214889.4	hammer
243.5	124782059.3	3021.0	214919.8	hammer
243.6	124782041.2	3008.8	214950.0	hammer
243.7	124782023.2	2996.7	214980.1	hammer
243.8	124782005.3	2984.7	215010.0	hammer
243.9	124781987.4	2972.7	215039.9	hammer
244.0	124781969.7	2960.7	215069.6	hammer
244.1	124781952.0	2948.8	215099.2	hammer
244.2	124781934.3	2937.0	215128.7	hammer
244.3	124781916.8	2925.2	215158.1	hammer
244.4	124781899.3	2913.4	215187.3	hammer
244.5	124781881.9	2901.7	215216.5	hammer
244.6	124781864.5	2890.0	215245.5	hammer
244.7	124781847.2	2878.4	215274.4	hammer
244.8	124781830.0	2866.8	215303.2	hammer
244.9	124781812.9	2855.3	215331.8	hammer
245.0	124781795.8	2843.8	215360.4	hammer
245.1	124781778.8	2832.4	215388.8	hammer
245.2	124781761.9	2821.0	215417.1	hammer
245.3	124781745.0	2809.6	215445.3	hammer
245.4	124781728.2	2798.4	215473.4	hammer
245.5	124781711.5	2787.1	215501.4	hammer
245.6	124781694.8	2775.9	215529.3	hammer
245.7	124781678.2	2764.7	215557.1	hammer
245.8	124781661.7	2753.6	215584.7	hammer
245.9	124781645.2	2742.5	215612.2	hammer
246.0	124781628.8	2731.5	215639.7	hammer
246.1	124781612.5	2720.5	215667.0	hammer
246.2	124781596.2	2709.6	215694.2	hammer
246.3	124781580.0	2698.7	215721.3	hammer
246.4	124781563.9	2687.8	215748.3	hammer
246.5	124781547.8	2677.0	215775.1	hammer
246.6	124781531.8	2666.3	215801.9	hammer
246.7	124781515.9	2655.6	215828.6	hammer
246.8	124781500.0	2644.9	215855.1	hammer
246.9	124781484.2	2634.2	215881.6	hammer
247.0	124781468.4	2623.6	215907.9	hammer
247.1	124781452.7	2613.1	215934.2	hammer
247.2	124781437.1	2602.6	215960.3	hammer
247.3	124781421.6	2592.1	215986.3	hammer
247.4	124781406.1	2581.7	216012.2	hammer
247.5	124781390.6	2571.3	216038.1	hammer
247.6	124781375.2	2561.0	216063.8	hammer
247.7	124781359.9	2550.7	216089.4	hammer
247.8	124781344.7	2540.4	216114.9	hammer
247.9	124781329.5	2530.2	216140.3	hammer
248.0	124781314.4	2520.0	216165.6	hammer
248.1	124781299.3	2509.9	216190.8	hammer
248.2	124781284.3	2499.8	216215.9	hammer
248.3	124781269.3	2489.8	216240.9	hammer
248.4	124781254.5	2479.8	216265.8	hammer
248.5	124781239.6	2469.8	216290.6	hammer
248.6	124781224.9	2459.9	216315.3	hammer
248.7	124781210.2	2450.0	216339.9	hammer
248.8	124781195.5	2440.1	216364.4	hammer
248.9	124781180.9	2430.3	216388.8	hammer
249.0	124781166.4	2420.5	216413.1	hammer
249.1	124781151.9	2410.8	216437.3	hammer
249.2	124781137.5	2401.1	216461.4	hammer
249.3	124781123.1	2391.4	216485.4	hammer
249.4	124781108.8	2381.8	216509.3	hammer
249.5	124781094.6	2372.3	216533.1	hammer
249.6	124781080.4	2362.7	216556.9	hammer
249.7	124781066.3	2353.2	216580.5	hammer
249.8	124781052.2	2343.7	216604.0	hammer
249.9	124781038.2	2334.3	216627.5	hammer
250.0	124781024.3	2324.9	216650.8	hammer
250.1	124781010.4	2315.6	216674.1	hammer
250.2	124780996.5	2306.3	216697.2	hammer
250.3	124780982.7	2297.0	216720.3	hammer
250.4	124780969.0	2287.8	216743.2	hammer
250.5	124780955.3	2278.6	216766.1	hammer
250.6	124780941.7	2269.4	216788.9	hammer
250.7	124780928.1	2260.3	216811.6	hammer
250.8	124780914.6	2251.2	216834.2	hammer
250.9	124780901.1	2242.1	216856.7	hammer
251.0	124780887.7	2233.1	216879.1	hammer
251.1	124780874.4	2224.1	216901.5	hammer
251.2	124780861.1	2215.2	216923.7	hammer
251.3	124780847.8	2206.3	216945.9	hammer
251.4	124780834.6	2197.4	216967.9	hammer
251.5	124780821.5	2188.6	216989.9	hammer
251.6	124780808.4	2179.8	217011.8	hammer
251.7	124780795.4	2171.0	217033.6	hammer
251.8	124780782.4	2162.3	217055.3	hammer
251.9	124780769.5	2153.6	217076.9	hammer
252.0	124780756.6	2144.9	217098.5	hammer
252.1	124780743.8	2136.3	217119.9	hammer
252.2	124780731.0	2127.7	217141.3	hammer
252.3	124780718.3	2119.2	217162.5	hammer
252.4	124780705.6	2110.6	217183.7	hammer
252.5	124780693.0	2102.2	217204.8	hammer
252.6	124780680.4	2093.7	217225.9	hammer
252.7	124780667.9	2085.3	217246.8	hammer
252.8	124780655.4	2076.9	217267.7	hammer
252.9	124780643.0	2068.6	217288.4	hammer
253.0	124780630.7	2060.2	217309.1	hammer
253.1	124780618.3	2051.9	217329.7	hammer
253.2	124780606.1	2043.7	217350.2	hammer
253.3	124780593.9	2035.5	217370.7	hammer
253.4	124780581.7	2027.3	217391.0	hammer
253.5	124780569.6	2019.1	217411.3	hammer
253.6	124780557.5	2011.0	217431.5	hammer
253.7	124780545.5	2002.9	217451.6	hammer
253.8	124780533.5	1994.9	217471.6	hammer
253.9	124780521.6	1986.9	217491.6	dance
254.0	124780464.1	2024.4	217511.4	dance
254.1	124780405.6	2062.7	217531.7	dance
254.2	124780346.0	2101.7	217552.3	dance
254.3	124780285.3	2141.4	217573.3	dance
254.4	124780223.4	2181.8	217594.7	dance
254.5	124780160.4	2223.1	217616.6	dance
254.6	124780096.1	2265.1	217638.8	dance
254.7	124780030.7	2307.9	217661.4	dance
254.8	124779964.0	2351.5	217684.5	dance
254.9	124779896.0	2395.9	217708.0	dance
255.0	124779826.8	2441.2	217732.0	dance
255.1	124779756.2	2487.4	217756.4	dance
255.2	124779684.4	2534.4	217781.3	dance
255.3	124779611.1	2582.3	217806.6	dance
255.4	124779536.5	2631.0	217832.4	dance
255.5	124779460.5	2680.8	217858.8	dance
255.6	124779383.0	2731.4	217885.6	dance
255.7	124779304.1	2783.0	217912.9	dance
255.8	124779223.6	2835.6	217940.7	dance
255.9	124779141.7	2889.2	217969.1	dance
256.0	124779058.2	2943.8	217998.0	dance
256.1	124778973.1	2999.5	218027.4	dance
256.2	124778886.5	3056.1	218057.4	dance
256.3	124778798.2	3113.9	218088.0	dance
256.4	124778708.2	3172.7	218119.1	dance
256.5	124778616.5	3232.7	218150.8	dance
256.6	124778523.1	3293.8	218183.1	dance
256.7	124778427.9	3356.0	218216.1	dance
256.8	124778330.9	3419.4	218249.6	dance
256.9	124778232.1	3484.1	218283.8	dance
257.0	124778131.4	3549.9	218318.7	dance
257.1	124778028.8	3617.0	218354.2	dance
257.2	124777924.3	3685.3	218390.4	dance
257.3	124777817.8	3755.0	218427.2	dance
257.4	124777709.3	3825.9	218464.8	dance
257.5	124777598.7	3898.2	218503.0	dance
257.6	124777486.1	3971.9	218542.0	dance
257.7	124777371.3	4047.0	218581.7	dance
257.8	124777254.4	4123.4	218622.2	dance
257.9	124777135.2	4201.4	218663.4	dance
258.0	124777013.8	4280.7	218705.4	dance
258.1	124776890.1	4361.6	218748.2	dance
258.2	124776764.1	4444.1	218791.9	dance
258.3	124776635.7	4528.0	218836.3	dance
258.4	124776504.8	4613.6	218881.6	dance
258.5	124776371.5	4700.8	218927.7	dance
258.6	124776235.7	4789.6	218974.7	dance
258.7	124776097.3	4880.1	219022.6	dance
258.8	124775956.3	4972.3	219071.4	dance
258.9	124775812.6	5066.3	219121.1	dance
259.0	124775666.2	5162.0	219171.8	dance
259.1	124775517.0	5259.6	219223.4	dance
259.2	124775365.0	5358.9	219276.0	dance
259.3	124775210.2	5460.2	219329.6	dance
259.4	124775052.4	5563.4	219384.2	dance
259.5	124774891.7	5668.5	219439.8	dance
259.6	124774727.9	5775.6	219496.5	dance
259.7	124774561.0	5884.7	219554.3	dance
259.8	124774390.9	5995.9	219613.1	dance
259.9	124774217.7	6109.2	219673.1	dance
260.0	124774041.1	6224.7	219734.2	dance
260.1	124773861.3	6342.3	219796.4	dance
260.2	124773678.0	6462.1	219859.9	dance
260.3	124773491.3	6584.2	219924.5	dance
260.4	124773301.0	6708.6	219990.3	dance
260.5	124773107.2	6835.4	220057.4	dance
260.6	124772909.7	6964.6	220125.8	dance
260.7	124772708.4	7096.1	220195.4	dance
260.8	124772503.4	7230.2	220266.4	dance
260.9	124772294.5	7366.8	220338.7	dance
261.0	124772081.6	7506.0	220412.3	dance
261.1	124771864.7	7647.9	220487.4	dance
261.2	124771643.8	7792.4	220563.9	dance
261.3	124771418.6	7939.6	220641.8	dance
261.4	124771189.2	8089.6	220721.2	dance
261.5	124770955.5	8242.4	220802.1	dance
261.6	124770717.3	8398.2	220884.5	dance
261.7	124770474.7	8556.8	220968.5	dance
261.8	124770227.4	8718.5	221054.1	dance
261.9	124769975.5	8883.2	221141.3	dance
262.0	124769718.8	9051.1	221230.1	dance
262.1	124769457.3	9222.1	221320.6	dance
262.2	124769190.9	9396.3	221412.8	dance
262.3	124768919.4	9573.8	221506.8	dance
262.4	124768642.8	9754.7	221602.5	dance
262.5	124768360.9	9939.0	221700.1	dance
262.6	124768073.8	10126.8	221799.5	dance
262.7	124767781.2	10318.1	221900.7	dance
262.8	124767483.1	10513.0	222003.9	dance
262.9	124767179.3	10711.6	222109.0	dance
263.0	124766869.8	10914.0	222216.1	dance
263.1	124766554.5	11120.2	222325.3	dance
263.2	124766233.2	11330.3	222436.5	dance
263.3	124765905.9	11544.3	222549.8	dance
263.4	124765572.4	11762.4	222665.2	dance
263.5	124765232.5	11984.6	222782.9	dance
263.6	124764886.3	12211.0	222902.7	dance
263.7	124764533.5	12441.7	223024.8	dance
263.8	124764174.0	12676.7	223149.2	dance
263.9	124763807.8	12916.2	223276.0	dance
264.0	124763434.6	13160.2	223405.2	dance
264.1	124763054.4	13408.8	223536.8	dance
264.2	124762667.0	13662.1	223670.9	dance
264.3	124762272.4	13920.2	223807.5	dance
264.4	124761870.2	14183.1	223946.7	dance
264.5	124761460.5	14451.0	224088.5	dance
264.6	124761043.0	14724.0	224233.0	dance
264.7	124760617.6	15002.1	224380.3	dance
264.8	124760184.2	15285.5	224530.3	dance
264.9	124759742.6	15574.2	224683.1	dance
265.0	124759292.7	15868.4	224838.9	dance
265.1	124758834.3	16168.1	224997.6	dance
265.2	124758367.2	16473.5	225159.2	dance
265.3	124757891.3	16784.7	225324.0	dance
265.4	124757406.5	17101.7	225491.8	dance
265.5	124756912.4	17424.7	225662.8	dance
265.6	124756409.1	17753.8	225837.1	dance
265.7	124755896.2	18089.1	226014.6	dance
265.8	124755373.7	18430.8	226195.5	dance
265.9	124754841.3	18778.9	226379.8	dance
266.0	124754298.8	19133.5	226567.6	dance
266.1	124753746.1	19494.9	226758.9	dance
266.2	124753183.0	19863.1	226953.9	dance
266.3	124752609.3	20238.2	227152.5	dance
266.4	124752024.7	20620.4	227354.9	dance
266.5	124751429.1	21009.8	227561.1	dance
266.6	124750822.2	21406.6	227771.2	dance
266.7	124750203.9	21810.8	227985.3	dance
266.8	124749573.9	22222.7	228203.4	dance
266.9	124748932.0	22642.4	228425.6	dance
267.0	124748278.0	23070.0	228652.0	dance
267.1	124747611.7	23505.6	228882.7	dance
267.2	124746932.8	23949.4	229117.8	dance
267.3	124746241.0	24401.7	229357.3	dance
267.4	124745536.3	24862.4	229601.3	dance
267.5	124744818.2	25331.9	229849.9	dance
267.6	124744086.6	25810.2	230103.2	dance
267.7	124743341.1	26297.5	230361.4	dance
267.8	124742581.6	26794.1	230624.3	dance
267.9	124741807.8	27299.9	230892.3	dance
268.0	124741019.4	27815.4	231165.3	dance
268.1	124740216.0	28340.5	231443.4	dance
268.2	124739397.6	28875.6	231726.8	dance
268.3	124738563.7	29420.7	232015.6	dance
268.4	124737714.0	29976.2	232309.8	dance
268.5	124736848.4	30542.1	232609.6	dance
268.6	124735966.4	31118.6	232915.0	dance
268.7	124735067.8	31706.1	233226.2	dance
268.8	124734152.2	32304.6	233543.2	dance
268.9	124733219.3	32914.4	233866.3	dance
269.0	124732268.9	33535.7	234195.4	dance
269.1	124731300.5	34168.7	234530.8	dance
269.2	124730313.9	34813.7	234872.5	dance
269.3	124729308.6	35470.8	235220.6	dance
269.4	124728284.4	36140.3	235575.3	dance
269.5	124727240.9	36822.4	235936.7	dance
269.6	124726177.7	37517.4	236304.9	dance
269.7	124725094.5	38225.4	236680.1	dance
269.8	124723990.8	38946.9	237062.4	dance
269.9	124722866.3	39681.9	237451.8	dance
270.0	124721720.6	40430.7	237848.6	dance
270.1	124720553.4	41193.7	238252.9	dance
270.2	124719364.1	41971.0	238664.9	dance
270.3	124718152.4	42763.0	239084.6	dance
270.4	124716917.8	43569.9	239512.2	dance
270.5	124715660.0	44392.1	239947.9	dance
270.6	124714378.5	45229.7	240391.8	dance
270.7	124713072.8	46083.0	240844.1	dance
270.8	124711742.6	46952.5	241305.0	dance
270.9	124710387.2	47838.3	241774.5	dance
271.0	124709006.3	48740.8	242252.9	dance
271.1	124707599.4	49660.3	242740.3	dance
271.2	124706166.0	50597.1	243236.9	dance
271.3	124704705.6	51551.6	243742.9	dance
271.4	124703217.6	52524.0	244258.4	dance
271.5	124701701.6	53514.7	244783.6	dance
271.6	124700157.1	54524.1	245318.8	dance
271.7	124698583.5	55552.5	245864.0	dance
271.8	124696980.2	56600.2	246419.5	dance
271.9	124695346.8	57667.7	246985.5	hammer
272.0	124695002.5	57435.3	247562.2	hammer
272.1	124694659.5	57203.9	248136.6	hammer
272.2	124694318.0	56973.4	248708.6	hammer
272.3	124693977.8	56743.9	249278.3	hammer
272.4	124693639.0	56515.2	249845.8	hammer
272.5	124693301.6	56287.5	250410.9	hammer
272.6	124692965.5	56060.7	250973.8	hammer
272.7	124692630.8	55834.8	251534.4	hammer
272.8	124692297.4	55609.8	252092.8	hammer
272.9	124691965.4	55385.7	252648.9	hammer
273.0	124691634.7	55162.6	253202.7	hammer
273.1	124691305.4	54940.3	253754.3	hammer
273.2	124690977.4	54718.9	254303.7	hammer
273.3	124690650.7	54498.4	254850.9	hammer
273.4	124690325.3	54278.8	255395.9	hammer
273.5	124690001.2	54060.1	255938.7	hammer
273.6	124689678.5	53842.2	256479.3	hammer
273.7	124689357.0	53625.2	257017.7	hammer
273.8	124689036.9	53409.1	257554.0	hammer
273.9	124688718.0	53193.9	258088.1	hammer
274.0	124688400.4	52979.5	258620.0	hammer
274.1	124688084.1	52766.0	259149.8	hammer
274.2	124687769.1	52553.4	259677.5	hammer
274.3	124687455.4	52341.6	260203.0	hammer
274.4	124687142.9	52130.7	260726.4	hammer
274.5	124686831.7	51920.6	261247.7	hammer
274.6	124686521.7	51711.4	261766.9	hammer
274.7	124686213.0	51503.0	262284.0	hammer
274.8	124685905.5	51295.4	262799.1	hammer
274.9	124685599.3	51088.7	263312.0	hammer
275.0	124685294.3	50882.8	263822.9	hammer
275.1	124684990.6	50677.7	264331.7	hammer
275.2	124684688.0	50473.5	264838.5	hammer
275.3	124684386.7	50270.0	265343.3	hammer
275.4	124684086.6	50067.4	265846.0	hammer
275.5	124683787.7	49865.7	266346.6	hammer
275.6	124683490.0	49664.7	266845.3	hammer
275.7	124683193.6	49464.5	267341.9	hammer
275.8	124682898.3	49265.2	267836.6	hammer
275.9	124682604.2	49066.6	268329.2	hammer
276.0	124682311.3	48868.8	268819.9	hammer
276.1	124682019.5	48671.9	269308.6	hammer
276.2	124681729.0	48475.7	269795.3	hammer
276.3	124681439.6	48280.3	270280.1	hammer
276.4	124681151.4	48085.7	270762.9	hammer
276.5	124680864.4	47891.9	271243.7	hammer
276.6	124680578.5	47698.9	271722.6	hammer
276.7	124680293.7	47506.6	272199.6	hammer
276.8	124680010.2	47315.1	272674.7	hammer
276.9	124679727.7	47124.4	273147.8	hammer
277.0	124679446.4	46934.5	273619.1	hammer
277.1	124679166.3	46745.3	274088.4	hammer
277.2	124678887.2	46556.9	274555.9	hammer
277.3	124678609.3	46369.2	275021.5	hammer
277.4	124678332.5	46182.3	275485.1	hammer
277.5	124678056.9	45996.2	275947.0	hammer
277.6	124677782.3	45810.8	276406.9	hammer
277.7	124677508.9	45626.1	276865.0	hammer
277.8	124677236.5	45442.2	277321.3	hammer
277.9	124676965.3	45259.0	277775.7	hammer
278.0	124676695.1	45076.6	278228.3	hammer
278.1	124676426.1	44894.9	278679.1	hammer
278.2	124676158.1	44713.9	279128.0	hammer
278.3	124675891.2	44533.7	279575.2	hammer
278.4	124675625.4	44354.1	280020.5	hammer
278.5	124675360.6	44175.3	280464.0	hammer
278.6	124675096.9	43997.3	280905.8	hammer
278.7	124674834.3	43819.9	281345.8	hammer
278.8	124674572.8	43643.3	281784.0	hammer
278.9	124674312.3	43467.3	282220.4	hammer
279.0	124674052.8	43292.1	282655.1	hammer
279.1	124673794.4	43117.6	283088.0	hammer
279.2	124673537.1	42943.8	283519.2	hammer
279.3	124673280.8	42770.6	283948.6	hammer
279.4	124673025.5	42598.2	284376.3	hammer
279.5	124672771.2	42426.5	284802.3	hammer
279.6	124672518.0	42255.5	285226.6	hammer
279.7	124672265.8	42085.1	285649.1	hammer
279.8	124672014.6	41915.4	286070.0	hammer
279.9	124671764.4	41746.5	286489.1	hammer
280.0	124671515.3	41578.2	286906.6	hammer
280.1	124671267.1	41410.5	287322.4	hammer
280.2	124671019.9	41243.6	287736.5	hammer
280.3	124670773.8	41077.3	288148.9	hammer
280.4	124670528.6	40911.7	288559.7	hammer
280.5	124670284.4	40746.8	288968.8	hammer
280.6	124670041.2	40582.5	289376.3	hammer
280.7	124669799.0	40418.9	289782.1	hammer
280.8	124669557.8	40255.9	290186.3	hammer
280.9	124669317.5	40093.6	290588.8	hammer
281.0	124669078.2	39932.0	290989.8	hammer
281.1	124668839.9	39771.0	291389.1	hammer
281.2	124668602.6	39610.6	291786.8	hammer
281.3	124668366.1	39450.9	292182.9	hammer
281.4	124668130.7	39291.9	292577.4	hammer
281.5	124667896.2	39133.5	292970.3	hammer
281.6	124667662.6	38975.7	293361.7	hammer
281.7	124667430.0	38818.5	293751.4	hammer
281.8	124667198.4	38662.0	294139.6	hammer
281.9	124666967.6	38506.1	294526.2	hammer
282.0	124666737.8	38350.9	294911.3	hammer
282.1	124666508.9	38196.3	295294.8	hammer
282.2	124666281.0	38042.3	295676.8	hammer
282.3	124666053.9	37888.9	296057.2	hammer
282.4	124665827.8	37736.1	296436.1	hammer
282.5	124665602.6	37583.9	296813.4	hammer
282.6	124665378.3	37432.4	297189.3	hammer
282.7	124665154.9	37281.5	297563.6	hammer
282.8	124664932.4	37131.2	297936.4	hammer
282.9	124664710.8	36981.4	298307.7	hammer
283.0	124664490.1	36832.3	298677.5	hammer
